Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 23/03/2026 09:42:24 GB00BDCPN049 USD $92.8700 60 UBSS VHTG872120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:42:24 GB00BDCPN049 USD $92.8700 10 UBSS VHTG872220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:42:36 GB00BDCPN049 USD $92.8000 100 JPMX VHTG888420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:42:37 GB00BDCPN049 USD $92.8300 40 NASD VHTG888820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:05 GB00BDCPN049 USD $93.2100 20 BATS VHTG903020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:05 GB00BDCPN049 USD $93.2100 18 BATS VHTG903120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:05 GB00BDCPN049 USD $93.2100 21 BATS VHTG903220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:05 GB00BDCPN049 USD $93.2100 1 BATS VHTG903320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:05 GB00BDCPN049 USD $93.2400 2 MEMX VHTG903420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:05 GB00BDCPN049 USD $93.2400 38 MEMX VHTG903520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:05 GB00BDCPN049 USD $93.2400 20 MEMX VHTG903620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:17 GB00BDCPN049 USD $93.1800 20 BATS VHTG908620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:17 GB00BDCPN049 USD $93.1800 18 BATS VHTG908720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:23 GB00BDCPN049 USD $93.0900 38 BATS VHTG910720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:23 GB00BDCPN049 USD $93.0900 2 BATS VHTG910820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:23 GB00BDCPN049 USD $93.0400 40 MEMX VHTG910920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:23 GB00BDCPN049 USD $93.1400 40 PCSE VHTG910520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:23 GB00BDCPN049 USD $93.0500 141 UBSS VHTG911020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:43:23 GB00BDCPN049 USD $93.1100 26 UBSS VHTG910620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:44:00 GB00BDCPN049 USD $93.0300 172 UBSS VHTG940820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:44:14 GB00BDCPN049 USD $92.8000 49 UBSS VHTG947120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:45:00 GB00BDCPN049 USD $92.8100 20 MEMX VHTG972620260323E
