Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:47 GB00BDCPN049 USD $105.6000 25 PCSE VHTG243120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:47 GB00BDCPN049 USD $105.6000 25 PCSE VHTG243220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:47 GB00BDCPN049 USD $105.6000 5 PCSE VHTG243320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:47 GB00BDCPN049 USD $105.6300 20 PCSE VHTG242920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:56 GB00BDCPN049 USD $105.5400 25 NASD VHTG246220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:56 GB00BDCPN049 USD $105.5400 35 NASD VHTG246320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:43:08 GB00BDCPN049 USD $105.4950 21 UBSS VHTG273120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:43:18 GB00BDCPN049 USD $105.4700 1 IEXG VHTG276220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:43:20 GB00BDCPN049 USD $105.4650 60 UBSS VHTG276420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:43:39 GB00BDCPN049 USD $105.4650 2 IEXG VHTG283120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:43:39 GB00BDCPN049 USD $105.4650 56 IEXG VHTG283220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:44:01 GB00BDCPN049 USD $105.6100 52 UBSS VHTG291820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:44:15 GB00BDCPN049 USD $105.5750 48 CGXS VHTG295020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:44:26 GB00BDCPN049 USD $105.5400 40 PCSE VHTG297020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:44:45 GB00BDCPN049 USD $105.5800 6 UBSS VHTG300420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:01 GB00BDCPN049 USD $105.5800 13 UBSS VHTG307820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:01 GB00BDCPN049 USD $105.5800 13 UBSS VHTG307920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:01 GB00BDCPN049 USD $105.5800 13 UBSS VHTG308020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:01 GB00BDCPN049 USD $105.5800 13 UBSS VHTG308120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:01 GB00BDCPN049 USD $105.5800 9 UBSS VHTG308220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:11 GB00BDCPN049 USD $105.5550 2 UBSS VHTG312220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:11 GB00BDCPN049 USD $105.5600 41 UBSS VHTG312320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:24 GB00BDCPN049 USD $105.6200 35 NASD VHTG315320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:25 GB00BDCPN049 USD $105.6200 1 NASD VHTG315720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:27 GB00BDCPN049 USD $105.6200 4 NASD VHTG316020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:44 GB00BDCPN049 USD $105.7400 1 UBSS VHTG320120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:44 GB00BDCPN049 USD $105.7600 13 UBSS VHTG320220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:44 GB00BDCPN049 USD $105.7600 13 UBSS VHTG320320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:44 GB00BDCPN049 USD $105.7600 13 UBSS VHTG320420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:44 GB00BDCPN049 USD $105.7600 2 UBSS VHTG320520260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:57 GB00BDCPN049 USD $105.6800 1 CGXS VHTG324420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:57 GB00BDCPN049 USD $105.6700 4 NASD VHTG324220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:45:57 GB00BDCPN049 USD $105.6700 36 NASD VHTG324320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:01 GB00BDCPN049 USD $105.6400 25 NASD VHTG324620260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:01 GB00BDCPN049 USD $105.6400 15 NASD VHTG324720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:27 GB00BDCPN049 USD $105.6400 21 CGXS VHTG331620260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:39 GB00BDCPN049 USD $105.6350 4 UBSS VHTG336020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:41 GB00BDCPN049 USD $105.6900 42 UBSS VHTG336320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:53 GB00BDCPN049 USD $105.6400 25 NASD VHTG340220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:53 GB00BDCPN049 USD $105.6400 15 NASD VHTG340320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:53 GB00BDCPN049 USD $105.6700 25 PCSE VHTG340020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:53 GB00BDCPN049 USD $105.6700 15 PCSE VHTG340120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:54 GB00BDCPN049 USD $105.6100 25 PCSE VHTG340420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:46:54 GB00BDCPN049 USD $105.6100 15 PCSE VHTG340520260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:47:42 GB00BDCPN049 USD $105.7700 13 UBSS VHTG357120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:47:42 GB00BDCPN049 USD $105.7700 9 UBSS VHTG357220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:47:53 GB00BDCPN049 USD $105.7500 25 BATS VHTG360020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:47:53 GB00BDCPN049 USD $105.7500 15 BATS VHTG360120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:47:53 GB00BDCPN049 USD $105.7600 13 UBSS VHTG359920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:47:53 GB00BDCPN049 USD $105.7650 26 UBSS VHTG359720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:47:53 GB00BDCPN049 USD $105.7650 1 UBSS VHTG359820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:48:10 GB00BDCPN049 USD $105.7000 40 PCSE VHTG363620260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:48:23 GB00BDCPN049 USD $105.7100 25 NASD VHTG366020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:48:23 GB00BDCPN049 USD $105.7100 15 NASD VHTG366120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:48:50 GB00BDCPN049 USD $105.6950 11 UBSS VHTG375420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:08 GB00BDCPN049 USD $105.6950 25 UBSS VHTG379020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:17 GB00BDCPN049 USD $105.6950 23 UBSS VHTG382920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:26 GB00BDCPN049 USD $105.7500 25 UBSS VHTG384720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:26 GB00BDCPN049 USD $105.7500 1 UBSS VHTG384820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:32 GB00BDCPN049 USD $105.7400 13 UBSS VHTG385820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:32 GB00BDCPN049 USD $105.7400 8 UBSS VHTG385920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:36 GB00BDCPN049 USD $105.7250 26 UBSS VHTG387120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:39 GB00BDCPN049 USD $105.7250 1 UBSS VHTG387320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:40 GB00BDCPN049 USD $105.7350 13 UBSS VHTG387720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:40 GB00BDCPN049 USD $105.7350 5 UBSS VHTG387820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:49:41 GB00BDCPN049 USD $105.7400 4 UBSS VHTG388220260817E
