Name of Issuer Date Time (EST)
Identity code of the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 20/03/2026 09:37:03 GB00BDCPN049 USD $94.9500 6 UBSS VHTG423220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:37:03 GB00BDCPN049 USD $94.9100 80 NASD VHTG424220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:38:00 GB00BDCPN049 USD $94.9000 134 UBSS VHTG435820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:38:00 GB00BDCPN049 USD $94.9000 42 UBSS VHTG435920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:38:24 GB00BDCPN049 USD $94.8900 60 PCSE VHTG439220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:38:24 GB00BDCPN049 USD $94.8900 24 UBSS VHTG439320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:38:25 GB00BDCPN049 USD $94.8500 38 NASD VHTG439520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:38:25 GB00BDCPN049 USD $94.8500 22 NASD VHTG439620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:39:40 GB00BDCPN049 USD $94.8350 13 UBSS VHTG463120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:28 GB00BDCPN049 USD $95.0300 16 UBSS VHTG486720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:39 GB00BDCPN049 USD $95.0700 38 IEXG VHTG489220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:39 GB00BDCPN049 USD $95.0700 188 UBSS VHTG489320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:39 GB00BDCPN049 USD $95.0700 62 IEXG VHTG489420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:39 GB00BDCPN049 USD $95.0600 38 IEXG VHTG489520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:39 GB00BDCPN049 USD $95.0500 19 UBSS VHTG489620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:39 GB00BDCPN049 USD $95.0500 19 INCR VHTG489720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG495220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG495320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG495420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG495520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG495620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG495720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG495820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG495920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 16 UBSS VHTG496020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 3 UBSS VHTG496120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG496220260320E
