ticker,market,isin,tradable_on_t212,t212_ticker,t212_isin,t212_type,t212_currency,t212_exchange,broker_basis,broker_confidence,ii_exchange,tradable_on_ii,deal_channel,confidence,basis,exception_reason,updated_at
2015.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2020.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2057.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2269.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2313.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2319.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2331.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2359.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2382.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2618.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
2899.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
3690.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
3692.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
6618.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
6690.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
6862.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
9618.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
