ticker,model_id,model_name,passed,score,reasons,failed_criteria
RKLB,magic_formula,Magic Formula,False,0.0102,[],['below top half on combined Magic Formula rank']
RKLB,acquirers_multiple,Acquirer's Multiple,False,0.0,[],['missing EV or EBIT']
RKLB,dreman_contrarian,Dreman Contrarian,False,0.0,[],['missing valuation data']
RKLB,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'ROA improving', 'OCF > net income', 'leverage declining', 'current ratio improving', 'gross margin improving']","['F-Score 5/9 below 7', 'positive net income', 'positive operating cash flow', 'no share dilution', 'asset turnover improving']"
RKLB,composite_value,Composite Value,False,0.3333,['top-tier on ev_ebitda (percentile 100%)'],"['missing trailing_pe', 'missing dividend_yield']"
RKLB,earnings_quality,Earnings Quality,False,0.5,['ratio=-1.41%'],['negative net income']
RKLB,financial_health,Financial Health,True,0.8,"['D/E=6%', 'leverage=10.9%', 'CR=4.08', 'insufficient data — skipped']",['weak interest coverage']
ROP,graham_defensive,Graham Defensive,False,0.5,"['P/E < 15: P/E=14.8', 'Dividend payer: yield=103.00%']","['valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
ROP,graham_enterprising,Graham Enterprising,True,1.0,"['P/E < 25: P/E=14.8', 'P/B < 3: P/B=1.94', 'Debt/equity < 100%: D/E=61%', 'ROE > 8%: ROE=13.1%', 'Positive earnings growth: growth=233.0%']",[]
ROP,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ROP,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
ROP,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ROP,earnings_yield,Earnings Yield,False,0.5633,['E/P=6.8% (P/E=14.8)'],['earnings yield 6.8% below 8%']
ROP,fcf_yield,FCF Yield,True,0.6236,['FCF yield=6.2%'],[]
ROP,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=103.0%'],['P/E not below 12.0']
ROP,lynch_peg,Lynch PEG,True,0.9365,"['PEG=0.06', 'growth=233.0%']",[]
ROP,neff_pegy,Neff PEGY,True,0.956,"['PEGY=0.04', 'growth=233.0%', 'yield=103.0%']",[]
ROP,quality_value,Quality Value,True,1.0,"['ROE >= 12%: ROE=13.1%', 'Profit margin >= 5%: margin=30.2%', 'Debt/equity < 80%: D/E=61%', 'P/E < 20: P/E=14.8', 'FCF yield >= 3%: FCF yield=6.2%']",[]
ROP,buffett_quality,Buffett Quality,False,0.5,"['margin >= 8%: margin=30.2%', 'P/E < 25.0: P/E=14.8']","['ROE too low', 'too much debt']"
ROP,economic_moat,Economic Moat,False,0.25,['wide margin=30.2%'],"['ROE below 18%', 'ROA below 8%', 'leverage too high']"
ROP,high_dividend,High Dividend Yield,False,0.4667,"['yield=103.0%', 'universe rank 47%']",['not in top quartile for yield']
ROP,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=103.0%', 'earnings growth: growth=233.0%', 'reasonable P/E: P/E=14.8']",[]
ROP,magic_formula,Magic Formula,True,0.5089,['earnings yield rank 77%'],[]
ROP,acquirers_multiple,Acquirer's Multiple,False,0.6531,"['EV/EBIT=21.2', 'universe rank 65%']",['EV/EBIT 21.2 above 12.0']
ROP,dreman_contrarian,Dreman Contrarian,True,0.7669,"['low P/E rank 95%', 'low P/B rank 89%']",['dividend yield below median']
ROP,piotroski_f,Piotroski F-Score,False,0.6667,"['F-Score=6/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'current ratio improving', 'no share dilution', 'asset turnover improving']","['F-Score 6/9 below 7', 'ROA improving', 'leverage declining', 'gross margin improving']"
ROP,composite_value,Composite Value,True,0.8678,"['top-tier on trailing_pe (percentile 97%)', 'top-tier on price_to_book (percentile 98%)', 'top-tier on fcf_yield (percentile 88%)', 'top-tier on ev_ebitda (percentile 91%)']",[]
ROP,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=1.47', 'OCF/NI=1.65', 'ratio=-2.90%']",[]
ROP,financial_health,Financial Health,False,0.8,"['D/E=61%', 'leverage=27.0%', 'ratio=3.4', 'coverage=6.9x']",['weak liquidity']
ROST,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=77.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
ROST,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=75%', 'ROE > 8%: ROE=39.0%', 'Positive earnings growth: growth=37.4%']","['P/E >= 25', 'P/B >= 3']"
ROST,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ROST,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
ROST,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ROST,earnings_yield,Earnings Yield,False,0.2567,['E/P=3.1% (P/E=32.5)'],['earnings yield 3.1% below 8%']
ROST,fcf_yield,FCF Yield,False,0.2672,['FCF yield=2.7%'],['FCF yield 2.7% below 5%']
ROST,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=77.0%'],['P/E not below 12.0']
ROST,lynch_peg,Lynch PEG,True,0.1321,"['PEG=0.87', 'growth=37.4%']",[]
ROST,neff_pegy,Neff PEGY,True,0.7163,"['PEGY=0.28', 'growth=37.4%', 'yield=77.0%']",[]
ROST,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=39.0%', 'Profit margin >= 5%: margin=9.7%', 'Debt/equity < 80%: D/E=75%']","['P/E >= 20', 'FCF yield below 3%']"
ROST,buffett_quality,Buffett Quality,False,0.5,"['ROE >= 15%: ROE=39.0%', 'margin >= 8%: margin=9.7%']","['too much debt', 'P/E too high']"
ROST,economic_moat,Economic Moat,False,0.5,"['high ROE=39.0%', 'solid ROA=13.8%']","['margins below 12%', 'leverage too high']"
ROST,high_dividend,High Dividend Yield,False,0.35,"['yield=77.0%', 'universe rank 35%']",['not in top quartile for yield']
ROST,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=77.0%', 'earnings growth: growth=37.4%']",['P/E out of range']
ROST,magic_formula,Magic Formula,True,0.68,"['earnings yield rank 63%', 'ROIC rank 73%']",[]
ROST,acquirers_multiple,Acquirer's Multiple,False,0.5204,"['EV/EBIT=28.5', 'universe rank 52%']","['EV/EBIT 28.5 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
ROST,dreman_contrarian,Dreman Contrarian,False,0.4281,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
ROST,piotroski_f,Piotroski F-Score,False,0.6667,"['F-Score=6/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'leverage declining', 'no share dilution', 'asset turnover improving']","['F-Score 6/9 below 7', 'ROA improving', 'current ratio improving', 'gross margin improving']"
ROST,composite_value,Composite Value,False,0.4182,[],[]
ROST,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.95', 'OCF/NI=1.41', 'ratio=-5.67%']",[]
ROST,financial_health,Financial Health,True,1.0,"['D/E=75%', 'leverage=33.5%', 'CR=1.58', 'ratio=0.2', 'coverage=71.4x']",[]
SNDK,graham_defensive,Graham Defensive,False,0.25,['Current ratio >= 2: CR=4.78'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'no dividend']"
SNDK,graham_enterprising,Graham Enterprising,False,0.4,"['Debt/equity < 100%: D/E=2%', 'ROE > 8%: ROE=39.3%']","['P/E >= 25', 'P/B >= 3', 'negative earnings growth']"
SNDK,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
SNDK,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=2%'],['P/B too high']
SNDK,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
SNDK,earnings_yield,Earnings Yield,False,0.1517,['E/P=1.8% (P/E=54.9)'],['earnings yield 1.8% below 8%']
SNDK,fcf_yield,FCF Yield,False,0.1062,['FCF yield=1.1%'],['FCF yield 1.1% below 5%']
SNDK,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
SNDK,lynch_peg,Lynch PEG,False,0.0,"['PEG=nan', 'growth=nan%']",[]
SNDK,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=nan%', 'yield=nan%']",['PEGY nan >= 1.0']
SNDK,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=39.3%', 'Profit margin >= 5%: margin=34.2%', 'Debt/equity < 80%: D/E=2%']","['P/E >= 20', 'FCF yield below 3%']"
SNDK,buffett_quality,Buffett Quality,False,0.75,"['ROE >= 15%: ROE=39.3%', 'D/E < 60.0%: D/E=2%', 'margin >= 8%: margin=34.2%']",['P/E too high']
SNDK,economic_moat,Economic Moat,True,0.75,"['high ROE=39.3%', 'wide margin=34.2%', 'low leverage D/E=2%']",['ROA below 8%']
SNDK,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield']
SNDK,dividend_growth,Dividend Growth,False,0.0,[],"['yield too low', 'earnings not growing', 'P/E out of range']"
SNDK,magic_formula,Magic Formula,False,0.1421,[],['below top half on combined Magic Formula rank']
SNDK,acquirers_multiple,Acquirer's Multiple,False,0.0204,"['EV/EBIT=412.6', 'universe rank 2%']","['EV/EBIT 412.6 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
SNDK,dreman_contrarian,Dreman Contrarian,False,0.3062,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe']"
SNDK,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive operating cash flow', 'OCF > net income', 'current ratio improving', 'gross margin improving', 'asset turnover improving']","['F-Score 5/9 below 7', 'positive net income', 'ROA improving', 'leverage declining', 'no share dilution']"
SNDK,composite_value,Composite Value,False,0.5028,[],['missing dividend_yield']
SNDK,earnings_quality,Earnings Quality,False,0.5,['ratio=-13.28%'],['negative net income']
SNDK,financial_health,Financial Health,True,1.0,"['D/E=2%', 'leverage=15.7%', 'CR=3.56', 'ratio=-0.6', 'coverage=8.0x']",[]
STX,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=32.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
STX,graham_enterprising,Graham Enterprising,False,0.4,"['ROE > 8%: ROE=1788.0%', 'Positive earnings growth: growth=108.3%']","['P/E >= 25', 'P/B >= 3', 'excessive leverage']"
STX,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
STX,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
STX,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
STX,earnings_yield,Earnings Yield,False,0.0958,['E/P=1.1% (P/E=87.0)'],['earnings yield 1.1% below 8%']
STX,fcf_yield,FCF Yield,False,0.0836,['FCF yield=0.8%'],['FCF yield 0.8% below 5%']
STX,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=32.0%'],['P/E not below 12.0']
STX,lynch_peg,Lynch PEG,True,0.1967,"['PEG=0.80', 'growth=108.3%']",[]
STX,neff_pegy,Neff PEGY,True,0.3799,"['PEGY=0.62', 'growth=108.3%', 'yield=32.0%']",[]
STX,quality_value,Quality Value,False,0.4,"['ROE >= 12%: ROE=1788.0%', 'Profit margin >= 5%: margin=21.6%']","['high leverage', 'P/E >= 20', 'FCF yield below 3%']"
STX,buffett_quality,Buffett Quality,False,0.5,"['ROE >= 15%: ROE=1788.0%', 'margin >= 8%: margin=21.6%']","['too much debt', 'P/E too high']"
STX,economic_moat,Economic Moat,True,0.75,"['high ROE=1788.0%', 'solid ROA=18.3%', 'wide margin=21.6%']",['leverage too high']
STX,high_dividend,High Dividend Yield,False,0.1,"['yield=32.0%', 'universe rank 10%']",['not in top quartile for yield']
STX,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=32.0%', 'earnings growth: growth=108.3%']",['P/E out of range']
STX,magic_formula,Magic Formula,True,0.5415,['ROIC rank 86%'],[]
STX,acquirers_multiple,Acquirer's Multiple,False,0.1122,"['EV/EBIT=101.3', 'universe rank 11%']","['EV/EBIT 101.3 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
STX,dreman_contrarian,Dreman Contrarian,False,0.0913,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
STX,piotroski_f,Piotroski F-Score,True,0.7778,"['F-Score=7/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'leverage declining', 'current ratio improving', 'gross margin improving', 'asset turnover improving']","['OCF > net income', 'no share dilution']"
STX,composite_value,Composite Value,False,0.2109,[],[]
STX,earnings_quality,Earnings Quality,False,0.6667,"['FCF/NI=1.10', 'ratio=4.81%']",['operating cash below earnings']
STX,financial_health,Financial Health,False,0.6,"['CR=1.38', 'ratio=0.9', 'coverage=6.0x']","['high debt to equity', 'high leverage']"
SHOP,graham_defensive,Graham Defensive,False,0.25,['Current ratio >= 2: CR=6.20'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'no dividend']"
SHOP,graham_enterprising,Graham Enterprising,False,0.4,"['Debt/equity < 100%: D/E=1%', 'ROE > 8%: ROE=11.3%']","['P/E >= 25', 'P/B >= 3', 'negative earnings growth']"
SHOP,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
SHOP,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=1%'],['P/B too high']
SHOP,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
SHOP,earnings_yield,Earnings Yield,False,0.0762,['E/P=0.9% (P/E=109.4)'],['earnings yield 0.9% below 8%']
SHOP,fcf_yield,FCF Yield,False,0.0851,['FCF yield=0.9%'],['FCF yield 0.9% below 5%']
SHOP,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
SHOP,lynch_peg,Lynch PEG,False,0.0,"['PEG=nan', 'growth=nan%']",[]
SHOP,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=nan%', 'yield=nan%']",['PEGY nan >= 1.0']
SHOP,quality_value,Quality Value,False,0.4,"['Profit margin >= 5%: margin=10.8%', 'Debt/equity < 80%: D/E=1%']","['ROE below 12%', 'P/E >= 20', 'FCF yield below 3%']"
SHOP,buffett_quality,Buffett Quality,False,0.5,"['D/E < 60.0%: D/E=1%', 'margin >= 8%: margin=10.8%']","['ROE too low', 'P/E too high']"
SHOP,economic_moat,Economic Moat,False,0.5,"['solid ROA=8.1%', 'low leverage D/E=1%']","['ROE below 18%', 'margins below 12%']"
SHOP,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield']
SHOP,dividend_growth,Dividend Growth,False,0.0,[],"['yield too low', 'earnings not growing', 'P/E out of range']"
SHOP,magic_formula,Magic Formula,False,0.3803,[],['below top half on combined Magic Formula rank']
SHOP,acquirers_multiple,Acquirer's Multiple,False,0.1837,"['EV/EBIT=75.4', 'universe rank 18%']","['EV/EBIT 75.4 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
SHOP,dreman_contrarian,Dreman Contrarian,False,0.2579,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe']"
SHOP,piotroski_f,Piotroski F-Score,True,0.7778,"['F-Score=7/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'leverage declining', 'current ratio improving', 'no share dilution', 'asset turnover improving']","['ROA improving', 'gross margin improving']"
SHOP,composite_value,Composite Value,False,0.3428,[],['missing dividend_yield']
SHOP,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=1.02', 'OCF/NI=1.65', 'ratio=-5.28%']",[]
SHOP,financial_health,Financial Health,True,1.0,"['D/E=1%', 'leverage=1.2%', 'CR=5.96', 'ratio=-2.6', 'insufficient data — skipped']",[]
SPCX,graham_defensive,Graham Defensive,False,0.0,[],"['no positive trailing P/E', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2', 'no dividend']"
SPCX,graham_enterprising,Graham Enterprising,False,0.2,['Debt/equity < 100%: D/E=74%'],"['missing P/E', 'P/B >= 3', 'ROE <= 8%', 'negative earnings growth']"
SPCX,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
SPCX,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
SPCX,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
SPCX,earnings_yield,Earnings Yield,False,1.0,['E/P=nan% (P/E=nan)'],['earnings yield nan% below 8%']
SPCX,fcf_yield,FCF Yield,False,1.0,['FCF yield=nan%'],['FCF yield nan% below 5%']
SPCX,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
SPCX,lynch_peg,Lynch PEG,False,0.0,"['PEG=nan', 'growth=nan%']",[]
SPCX,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=nan%', 'yield=nan%']",['PEGY nan >= 1.0']
SPCX,quality_value,Quality Value,False,0.2,['Debt/equity < 80%: D/E=74%'],"['ROE below 12%', 'thin margins', 'missing P/E', 'FCF yield below 3%']"
SPCX,buffett_quality,Buffett Quality,False,0.0,[],"['ROE too low', 'too much debt', 'thin margins', 'missing P/E']"
SPCX,economic_moat,Economic Moat,False,0.0,[],"['ROE below 18%', 'ROA below 8%', 'margins below 12%', 'leverage too high']"
SPCX,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield']
SPCX,dividend_growth,Dividend Growth,False,0.0,[],"['yield too low', 'earnings not growing', 'P/E out of range']"
SPCX,magic_formula,Magic Formula,False,0.0406,[],['below top half on combined Magic Formula rank']
SPCX,acquirers_multiple,Acquirer's Multiple,False,0.0,[],['missing EV or EBIT']
SPCX,dreman_contrarian,Dreman Contrarian,False,0.0,[],['missing valuation data']
SPCX,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive operating cash flow', 'OCF > net income', 'current ratio improving', 'no share dilution', 'gross margin improving']","['F-Score 5/9 below 7', 'positive net income', 'ROA improving', 'leverage declining', 'asset turnover improving']"
SPCX,composite_value,Composite Value,False,0.119,[],"['missing trailing_pe', 'missing dividend_yield', 'missing fcf_yield']"
SPCX,earnings_quality,Earnings Quality,False,0.5,['ratio=-12.73%'],['negative net income']
SPCX,financial_health,Financial Health,True,0.8,"['D/E=74%', 'leverage=25.3%', 'CR=1.45', 'ratio=1.8']",['weak interest coverage']
SBUX,graham_defensive,Graham Defensive,False,0.5,"['P/B < 1.5 or P/E×P/B < 22.5: P/B=-13.90', 'Dividend payer: yield=240.00%']","['P/E >= 15', 'current ratio < 2']"
SBUX,graham_enterprising,Graham Enterprising,False,0.4,"['P/B < 3: P/B=-13.90', 'Positive earnings growth: growth=32.6%']","['P/E >= 25', 'excessive leverage', 'ROE <= 8%']"
SBUX,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
SBUX,schloss,Schloss Low P/B,False,0.5,['P/B < 1.2: P/B=-13.90'],['too much leverage']
SBUX,deep_value,Deep Value,False,0.5,['P/B=-13.90'],['EV/EBITDA not below 8']
SBUX,earnings_yield,Earnings Yield,False,0.1057,['E/P=1.3% (P/E=78.8)'],['earnings yield 1.3% below 8%']
SBUX,fcf_yield,FCF Yield,False,0.0,['FCF yield=-1.1%'],['FCF yield -1.1% below 5%']
SBUX,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=240.0%'],['P/E not below 12.0']
SBUX,lynch_peg,Lynch PEG,False,0.0,"['PEG=2.42', 'growth=32.6%']",['PEG 2.42 >= 1.0']
SBUX,neff_pegy,Neff PEGY,True,0.7109,"['PEGY=0.29', 'growth=32.6%', 'yield=240.0%']",[]
SBUX,quality_value,Quality Value,False,0.0,[],"['ROE below 12%', 'thin margins', 'high leverage', 'P/E >= 20', 'FCF yield below 3%']"
SBUX,buffett_quality,Buffett Quality,False,0.0,[],"['ROE too low', 'too much debt', 'thin margins', 'P/E too high']"
SBUX,economic_moat,Economic Moat,False,0.0,[],"['ROE below 18%', 'ROA below 8%', 'margins below 12%', 'leverage too high']"
SBUX,high_dividend,High Dividend Yield,False,0.7333,"['yield=240.0%', 'universe rank 73%']",['not in top quartile for yield']
SBUX,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=240.0%', 'earnings growth: growth=32.6%']",['P/E out of range']
SBUX,magic_formula,Magic Formula,False,0.4871,['ROIC rank 54%'],['below top half on combined Magic Formula rank']
SBUX,acquirers_multiple,Acquirer's Multiple,False,0.3265,"['EV/EBIT=39.2', 'universe rank 33%']","['EV/EBIT 39.2 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
SBUX,dreman_contrarian,Dreman Contrarian,False,0.6336,"['low P/B rank 97%', 'dividend rank 73%']",['P/E not in bottom quartile']
SBUX,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'no share dilution', 'asset turnover improving']","['F-Score 5/9 below 7', 'ROA improving', 'leverage declining', 'current ratio improving', 'gross margin improving']"
SBUX,composite_value,Composite Value,False,0.4364,"['top-tier on price_to_book (percentile 73%)', 'top-tier on dividend_yield (percentile 75%)']",[]
SBUX,earnings_quality,Earnings Quality,False,0.6667,"['OCF/NI=2.56', 'ratio=-9.03%']",['weak free-cash conversion']
SBUX,financial_health,Financial Health,False,0.2,['coverage=6.6x'],"['high debt to equity', 'high leverage', 'weak liquidity', 'high net debt/EBITDA']"
SNPS,graham_defensive,Graham Defensive,False,0.0,[],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2', 'no dividend']"
SNPS,graham_enterprising,Graham Enterprising,False,0.4,"['P/B < 3: P/B=2.35', 'Debt/equity < 100%: D/E=36%']","['P/E >= 25', 'ROE <= 8%', 'negative earnings growth']"
SNPS,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
SNPS,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=36%'],['P/B too high']
SNPS,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
SNPS,earnings_yield,Earnings Yield,False,0.0975,['E/P=1.2% (P/E=85.5)'],['earnings yield 1.2% below 8%']
SNPS,fcf_yield,FCF Yield,False,0.4949,['FCF yield=4.9%'],['FCF yield 4.9% below 5%']
SNPS,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
SNPS,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth']
SNPS,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=-96.0%', 'yield=nan%']",['PEGY nan >= 1.0']
SNPS,quality_value,Quality Value,False,0.6,"['Profit margin >= 5%: margin=8.9%', 'Debt/equity < 80%: D/E=36%', 'FCF yield >= 3%: FCF yield=4.9%']","['ROE below 12%', 'P/E >= 20']"
SNPS,buffett_quality,Buffett Quality,False,0.5,"['D/E < 60.0%: D/E=36%', 'margin >= 8%: margin=8.9%']","['ROE too low', 'P/E too high']"
SNPS,economic_moat,Economic Moat,False,0.25,['low leverage D/E=36%'],"['ROE below 18%', 'ROA below 8%', 'margins below 12%']"
SNPS,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield']
SNPS,dividend_growth,Dividend Growth,False,0.0,[],"['yield too low', 'earnings not growing', 'P/E out of range']"
SNPS,magic_formula,Magic Formula,False,0.1933,[],['below top half on combined Magic Formula rank']
SNPS,acquirers_multiple,Acquirer's Multiple,False,0.1531,"['EV/EBIT=87.3', 'universe rank 15%']","['EV/EBIT 87.3 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
SNPS,dreman_contrarian,Dreman Contrarian,False,0.5016,['low P/B rank 84%'],['P/E not in bottom quartile']
SNPS,piotroski_f,Piotroski F-Score,False,0.3333,"['F-Score=3/9', 'positive net income', 'positive operating cash flow', 'OCF > net income']","['F-Score 3/9 below 7', 'ROA improving', 'leverage declining', 'current ratio improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']"
SNPS,composite_value,Composite Value,False,0.6126,"['top-tier on price_to_book (percentile 95%)', 'top-tier on fcf_yield (percentile 83%)']",['missing dividend_yield']
SNPS,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=2.66', 'OCF/NI=1.14', 'ratio=-0.39%']",[]
SNPS,financial_health,Financial Health,False,0.6,"['D/E=36%', 'leverage=29.6%', 'CR=1.62']","['high net debt/EBITDA', 'weak interest coverage']"
TMUS,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=239.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
TMUS,graham_enterprising,Graham Enterprising,False,0.6,"['P/E < 25: P/E=17.8', 'ROE > 8%: ROE=18.0%', 'Positive earnings growth: growth=5.3%']","['P/B >= 3', 'excessive leverage']"
TMUS,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
TMUS,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
TMUS,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
TMUS,earnings_yield,Earnings Yield,False,0.4674,['E/P=5.6% (P/E=17.8)'],['earnings yield 5.6% below 8%']
TMUS,fcf_yield,FCF Yield,True,0.5714,['FCF yield=5.7%'],[]
TMUS,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=239.0%'],['P/E not below 12.0']
TMUS,lynch_peg,Lynch PEG,False,0.0,"['PEG=3.36', 'growth=5.3%']",['PEG 3.36 >= 1.0']
TMUS,neff_pegy,Neff PEGY,True,0.927,"['PEGY=0.07', 'growth=5.3%', 'yield=239.0%']",[]
TMUS,quality_value,Quality Value,True,0.8,"['ROE >= 12%: ROE=18.0%', 'Profit margin >= 5%: margin=11.5%', 'P/E < 20: P/E=17.8', 'FCF yield >= 3%: FCF yield=5.7%']",['high leverage']
TMUS,buffett_quality,Buffett Quality,True,0.75,"['ROE >= 15%: ROE=18.0%', 'margin >= 8%: margin=11.5%', 'P/E < 25.0: P/E=17.8']",['too much debt']
TMUS,economic_moat,Economic Moat,False,0.0,[],"['ROE below 18%', 'ROA below 8%', 'margins below 12%', 'leverage too high']"
TMUS,high_dividend,High Dividend Yield,False,0.7167,"['yield=239.0%', 'universe rank 72%']",['not in top quartile for yield']
TMUS,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=239.0%', 'earnings growth: growth=5.3%', 'reasonable P/E: P/E=17.8']",[]
TMUS,magic_formula,Magic Formula,True,0.6053,['earnings yield rank 86%'],[]
TMUS,acquirers_multiple,Acquirer's Multiple,False,0.7449,"['EV/EBIT=16.7', 'universe rank 74%']",['EV/EBIT 16.7 above 12.0']
TMUS,dreman_contrarian,Dreman Contrarian,True,0.7805,"['low P/E rank 86%', 'low P/B rank 77%', 'dividend rank 72%']",[]
TMUS,piotroski_f,Piotroski F-Score,False,0.6667,"['F-Score=6/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'current ratio improving', 'no share dilution', 'asset turnover improving']","['F-Score 6/9 below 7', 'ROA improving', 'leverage declining', 'gross margin improving']"
TMUS,composite_value,Composite Value,True,0.7296,"['top-tier on price_to_book (percentile 80%)', 'top-tier on fcf_yield (percentile 80%)', 'top-tier on ev_ebitda (percentile 80%)']",[]
TMUS,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=1.00', 'OCF/NI=2.54', 'ratio=-7.74%']",[]
TMUS,financial_health,Financial Health,False,0.4,"['ratio=3.5', 'coverage=4.9x']","['high debt to equity', 'high leverage', 'weak liquidity']"
