ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
0005.HK,earnings_quality,Earnings Quality,False,0.6667,"['OCF/NI=1.34', 'ratio=-0.23%']",['weak free-cash conversion'],
0005.HK,financial_health,Financial Health,False,0.4,"['leverage=7.9%', 'insufficient data — skipped']","['high debt to equity', 'weak liquidity', 'weak interest coverage']",
0388.HK,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=327.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']",
0388.HK,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=2%', 'ROE > 8%: ROE=35.0%', 'Positive earnings growth: growth=27.0%']","['P/E >= 25', 'P/B >= 3']",
0388.HK,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
0388.HK,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=2%'],['P/B too high'],
0388.HK,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
0388.HK,earnings_yield,Earnings Yield,False,0.3108,['E/P=3.7% (P/E=26.8)'],['earnings yield 3.7% below 8%'],
0388.HK,fcf_yield,FCF Yield,False,1.0,['FCF yield=nan%'],['FCF yield nan% below 5%'],
0388.HK,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=327.0%'],['P/E not below 12.0'],
0388.HK,lynch_peg,Lynch PEG,True,0.0069,"['PEG=0.99', 'growth=27.0%']",[],
0388.HK,neff_pegy,Neff PEGY,True,0.9243,"['PEGY=0.08', 'growth=27.0%', 'yield=327.0%']",[],
0388.HK,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=35.0%', 'Profit margin >= 5%: margin=62.6%', 'Debt/equity < 80%: D/E=2%']","['P/E >= 20', 'FCF yield below 3%']",
0388.HK,buffett_quality,Buffett Quality,False,0.75,"['ROE >= 15%: ROE=35.0%', 'D/E < 60.0%: D/E=2%', 'margin >= 8%: margin=62.6%']",['P/E too high'],
0388.HK,economic_moat,Economic Moat,True,0.75,"['high ROE=35.0%', 'wide margin=62.6%', 'low leverage D/E=2%']",['ROA below 8%'],
0388.HK,high_dividend,High Dividend Yield,False,0.3377,"['yield=327.0%', 'universe rank 34%']",['not in top quartile for yield'],
0388.HK,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=327.0%', 'earnings growth: growth=27.0%']",['P/E out of range'],
0388.HK,magic_formula,Magic Formula,True,0.8169,"['earnings yield rank 70%', 'ROIC rank 93%']",[],
0388.HK,acquirers_multiple,Acquirer's Multiple,False,0.6623,"['EV/EBIT=12.3', 'universe rank 66%']",['EV/EBIT 12.3 above 12.0'],
